id,hour,minute,second,millis,yaw,pressure
532,15,46,16,651,-10.66,0.0
533,15,46,16,651,-10.66,0.0
534,15,46,16,652,-10.66,0.0
535,15,46,16,653,-10.66,0.0
536,15,46,16,653,-10.66,0.0
537,15,46,16,654,-10.66,0.0
538,15,46,16,655,-10.66,0.0
539,15,46,16,655,-10.66,0.0
540,15,46,16,656,-10.66,0.0
541,15,46,16,657,-10.66,0.0
542,15,46,16,657,-10.66,0.0
543,15,46,16,658,-10.66,0.0
544,15,46,16,659,-10.66,0.0
545,15,46,16,661,-10.66,0.0
546,15,46,16,662,-10.66,0.0
547,15,46,16,663,-10.66,0.0
548,15,46,16,663,-10.66,0.0
549,15,46,16,664,-10.66,0.0
550,15,46,16,665,-10.66,0.0
551,15,46,16,665,-10.66,0.0
552,15,46,16,666,-10.66,0.0
553,15,46,16,667,-10.66,0.0
554,15,46,16,668,-10.66,0.0
555,15,46,16,668,-10.66,0.0
556,15,46,16,669,-10.66,0.0
557,15,46,16,670,-10.66,0.0
558,15,46,16,670,-10.66,0.0
559,15,46,16,671,-10.66,0.0
560,15,46,16,672,-10.66,0.0
561,15,46,16,672,-10.66,0.0
562,15,46,16,673,-10.66,0.0
563,15,46,16,674,-10.66,0.0
564,15,46,16,674,-10.66,0.0
565,15,46,16,675,-10.66,0.0
566,15,46,16,676,-10.66,0.0
567,15,46,16,676,-10.66,0.0
568,15,46,16,677,-10.66,0.0
569,15,46,16,678,-10.66,0.0
570,15,46,16,678,-10.66,0.0
571,15,46,16,679,-10.66,0.0
572,15,46,16,680,-10.66,0.0
573,15,46,16,680,-10.66,0.0
574,15,46,16,681,-10.66,0.0
575,15,46,16,682,-10.66,0.0
576,15,46,16,682,-10.66,0.0
577,15,46,16,683,-10.66,0.0
578,15,46,16,684,-10.66,0.0
579,15,46,16,685,-10.66,0.0
580,15,46,16,685,-10.66,0.0
581,15,46,16,686,-10.66,0.0
582,15,46,16,687,-10.66,0.0
583,15,46,16,687,-10.66,0.0
584,15,46,16,688,-10.66,0.0
585,15,46,16,689,-10.66,0.0
586,15,46,16,689,-10.66,0.0
587,15,46,16,690,-10.66,0.0
588,15,46,16,691,-10.66,0.0
